_NAME_	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	load	secondary
v000072	-0.239361603	-0.044812932	0.0100448793	-0.008256005	-0.039130432	0.0161751553		
v000076	-0.044301482	0.0594347962	-0.127259926	-0.128691033	-0.012645225	0.2905596214		
v000077	-0.451333049	0.05658028	0.0837566008	0.013602591	-0.002205949	-0.061044607		
v000080	0.2703512815	-0.298261728	0.1720822155	0.0082185147	0.2542520889	-0.049149603		
v000081	-0.272707843	0.0486453992	0.0262696932	-0.019938108	0.0585952834	-0.026982316		
v000085	0.1582792418	-0.232607635	0.0798362457	0.1304418729	0.0562860015	0.0938095742		
v000088	-0.575471299	-0.065849181	0.0715575741	0.0236038847	-0.05939871	0.0255289565		
v000090	-0.018605539	-0.136498199	-0.016992161	-0.081118344	-0.023608905	0.1514111038		
v000092	-0.124994388	-0.191484106	-0.162892533	-0.105799081	0.5408463802	-0.205371682		
v000093	-0.107360566	-0.09520849	-0.06113602	-0.038401876	-0.205328346	0.3461375954		
v000094	-0.392072545	-0.013579612	-0.00771484	0.0204194818	-0.069538206	-0.037803121		
v000097	0.1381981313	-0.051096835	0.0628743614	-0.412488911	-0.017377076	-0.08167176		
v000099	0.259422448	-0.234081504	0.1564314209	-0.092844365	0.2151565071	-0.060989902		
v000100	-0.009627679	-0.43107526	0.3576785713	0.091650954	-0.070188607	0.2220020346	fac3	1
v000102	-0.41324718	0.0004506518	0.0244367167	-0.011063973	0.127801337	0.0039619912		
v000103	-0.278629267	0.0161590299	0.0275842577	-0.029289649	-0.007041391	0.0582825979		
v000104	0.1256401112	0.0133742337	-0.085370881	-0.07768705	-0.176458077	0.0815430026		
v000105	-0.411388529	0.0298674407	0.0127548091	-0.032200672	0.0800092708	0.052654414		
v000106	0.0259914633	0.1709655381	-0.096577842	-0.199653733	-0.010524206	0.2180527307		
v000107	0.2756875269	-0.253377175	0.1492183264	-0.008489249	0.2076838865	-0.075394492		
v000110	-0.272478336	-0.052050051	0.0453683448	-0.031853955	0.0276891694	-0.008146976		
v000113	0.0309070312	-0.275953158	0.1143522252	-0.236374493	0.1993088775	0.059284612		
v000114	0.0686358407	-0.127693656	-0.189569019	0.0700315725	0.6961100917	-0.058921846		
v000115	-0.448465483	0.0035752765	0.040277108	0.0464253742	0.0593869541	-0.042933528		
v000116	-0.475339055	-0.088322412	-0.20409438	-0.070679035	-0.081093456	0.0595368789		
v000119	-0.078327185	-0.382032065	0.2513727376	0.0441561312	0.2110114829	0.0969860289		
v000124	0.4713521105	0.3256027452	-0.055680628	-0.245970478	-0.052475274	0.0231561768	fac2	1
v000125	-0.070293371	-0.111181108	0.151550935	-0.233466761	0.0662564314	-0.030272577		
v000126	0.1213862896	0.1005829002	0.0145577443	-0.096564625	-0.120436527	0.1502220166		
v000127	-0.591135844	0.1009019311	0.1477112003	-0.180233015	-0.088752895	-0.304040278	fac6	1
v000129	-0.390319312	-0.009388256	0.0128810429	-0.129877889	0.1078024507	-0.023627867		
v000132	0.1353285138	-0.473140391	0.1877093221	0.2398538433	0.241961859	-0.013062893		
v000133	0.154891045	0.1779489606	-0.0979825	-0.240202937	-0.190716081	0.1004531024		
v000134	0.2715524346	-0.290764434	0.3339367758	0.080127963	0.1236414748	-0.06453235		
v000136	-0.350023637	-0.003937615	0.0990287015	-0.179701502	0.082147598	0.121637006		
v000137	-0.344323122	0.0694011013	-0.003106328	-0.163665172	-0.069581508	-0.047816877		
v000139	-0.347792703	0.0071561414	-0.109556862	-0.242963529	0.0701271298	-0.242781468		
v000140	-0.011933264	0.3277939912	0.0137610347	-0.328777467	0.1253060649	-0.010738535	fac2	1
v000141	-0.33014481	0.0461060994	0.1669650875	-0.112255489	-0.001116253	-0.11040974		
v000146	0.3086708351	-0.138947795	-0.107773707	-0.096560634	-0.113238587	0.3227839536	fac1	1
v000147	0.07679611	0.0747919579	-0.348286592	0.1199427993	0.3899332708	0.089839155	fac3	1
v000150	0.1970353034	0.3382480295	0.0067093706	-0.342031384	0.1054888761	-0.081679528	fac2	1
v000152	-0.509532067	-0.017059292	0.0252436644	-0.07822865	-0.006950172	-0.019006489		
v000154	0.1486836659	0.5751705617	0.0285686187	-0.123710988	-0.116221046	0.1433791612		
v000155	-0.438585397	0.1428447916	-0.02997301	-0.015423116	-0.049903682	0.0882388453		
v000157	0.3195519893	0.023221891	-0.387759583	-0.24017968	-0.269904704	0.1103830935	fac1	1
v000158	-0.585999654	-0.07524313	0.0814466254	-0.04125417	0.024933421	0.121382101		
v000159	-0.219088493	0.0790668997	0.5100115615	0.0465964257	0.0788065715	-0.21575221		
v000161	0.3322961925	-0.24312673	0.3802309731	0.1152432954	-0.060955145	0.4276526868	fac3	1
v000162	0.0546850579	0.0083179476	-0.235492122	0.1173251342	0.1491528129	0.3516032081		
v000163	-0.307602789	0.0513865099	0.4846012154	-0.105280783	-0.025094799	-0.086741837	fac1	1
v000168	-0.378965288	0.1328196453	0.1999068526	-0.140993885	-0.001698861	0.14676254		
v000169	0.1384044383	0.1661144357	0.0017749051	-0.295924793	-0.290390236	-0.109459385		
v000170	0.539273492	-0.302854967	0.176797805	-0.066570176	0.367964801	-0.009479117	fac5	1
v000171	-0.210542866	0.3474535983	0.1854172523	-0.360890772	-0.082268535	-0.044993955	fac2	1
v000172	-0.196310172	-0.029270482	-0.050553608	0.102580462	0.1375620137	0.3348135368		
v000175	0.1989042539	-0.469033765	-0.130527989	-0.286168502	0.0260765587	-0.668094774	fac2	1
v000184	-0.110952964	-0.1981938	0.3129560835	-0.252997019	0.1811516977	0.0510496152		
v000185	0.2513976932	-0.050121707	-0.231067099	-0.500324615	-0.308979858	0.2121756266	fac5	1
v000189	-0.005197611	-0.064588044	0.0033327987	-0.505973732	0.2836648498	-0.037113171		
v000192	0.0888472943	-0.22521036	0.5429822015	0.4709614586	-0.102673792	0.0540097513	fac4	1
v000193	0.5967662104	0.0421088988	0.1602032051	-0.262192885	-0.103010354	-0.110540384		
v000195	-0.473510609	0.1698688143	0.1801426427	0.0727268303	0.0337061016	0.0595259446		
v000196	0.3441503255	-0.104607789	0.0026966775	0.4262563475	0.2208879701	0.0015123113	fac1	1
v000202	-0.447406602	-0.043174227	0.0831662414	-0.091420388	0.1332424471	0.0112971101		
v000203	-0.025267235	-0.403492963	0.286345071	-0.214294188	-0.021919084	0.0682509602		
v000207	-0.016265434	0.2774484317	0.2738576529	0.3025774005	0.1135409977	-0.22101807		
v000209	0.2641678108	0.2813965634	-0.06790868	-0.006737221	-0.632878614	-0.111040772		
v000213	-0.004729746	0.0540771363	-0.0586993	-0.164905932	0.0545326522	-0.065352086		
v000214	0.1185955494	0.7500169574	0.2168844436	0.0732794549	0.0940760492	-0.029109635		
v000220	-0.006252356	-0.104262474	0.0254733683	-0.045987764	0.150840096	0.1102804228		
v000222	0.2230766551	0.0716605633	-0.198643944	-0.026671819	0.0727021901	0.3576687665		
v000225	0.4935833463	-0.641946751	0.1494240711	-0.154757678	0.1608870753	-0.160563178	fac1	1
v000226	-0.721345155	0.0864705981	0.0164749857	0.0149241392	0.0682024094	-0.223958878		
v000230	0.1239196476	0.0935502151	0.2260619055	0.025916734	0.3619204796	0.0651317666		
v000234	-0.341246167	-0.096293888	0.577042119	-0.384554823	0.155922765	-0.110216912	fac4	1
v000236	-0.083908872	0.2128485626	0.0315840702	-0.650125324	-0.065492218	-0.295819599		
v000239	-0.096662353	0.2156366583	0.086065902	-0.395696295	-0.004563705	-0.189362267		
v000242	-0.133264227	0.5418782373	0.2882912553	0.0628728841	0.200922671	0.0208855807		
v000244	-0.004080609	-0.316352019	0.0900100996	0.0101470929	-0.048295162	0.2481850506		
v000254	-0.160324797	0.1813367996	-0.326273491	0.1307512595	0.7144223167	-0.038116695	fac3	1
v000259	0.090001646	-0.041834286	-0.437601728	-0.144296999	0.1871063016	0.2892717744		
v000262	0.1883145719	0.9991304405	-0.214718723	0.149284816	-0.116087919	-0.029583465		
v000263	0.1860125923	-0.065736019	0.1396272321	-0.053241618	0.2513389741	-0.076218234		
v000264	0.5240728481	0.0550705159	0.0838990138	0.0138379416	-0.026416271	-0.156632915		
v000268	-0.619309436	-0.056813056	-0.249341699	0.3294463543	-0.745901761	-0.243169106	fac1	1
v000277	0.4022102518	0.9482145219	-0.023041964	0.0724515752	-0.050382557	0.0105320126	fac1	1
v000279	0.0575732102	-0.013979431	0.2665306102	-0.090349411	-0.162481963	0.0506215773		
v000280	0.14266065	0.1640592322	-0.381524025	-0.362411358	-0.04898943	0.0303218308	fac4	1
v000281	-0.658792054	0.2065923731	-0.321753745	0.2923640276	-0.669595006	-0.368165522	fac1	1
v000285	0.375563245	0.4023554959	-0.089564332	-0.263651382	-0.127607893	0.0024599723	fac1	1
v000287	0.0141530865	-0.02725017	-0.27331756	-0.33992049	0.0641837467	-0.161824426		
v000289	0.1976205539	-0.062837712	0.4560837066	0.4417236831	0.087432125	0.0030011887	fac4	1
v000294	-0.343643082	0.0450957783	0.0771392944	0.0886851744	0.1133025844	0.1077619403		
v000297	-0.16574104	0.0706140171	0.1210156765	-0.07140047	0.3341877819	0.0581953425		
v000299	0.4597748048	-0.097430999	0.0366333655	-0.092686689	-0.047204963	0.0088681042		
v000303	-0.155219932	-0.270739053	-0.339755737	0.2000502518	0.3727180012	0.4470570818	fac5	1
v000305	0.2049196757	0.1111668802	-0.142706693	-0.007958551	0.0334946527	0.4458204564		
v000307	-0.307226227	-0.077129125	-0.092850809	-0.289320026	0.5519397651	-0.052036631	fac1	1
v000310	-0.170837398	-0.023070498	0.0124329792	-0.122872679	0.0474549401	0.1496524296		
v000313	0.0639169613	-0.178833973	-0.216107359	-0.119845722	0.5782261107	-0.685353209	fac5	1
v000314	0.1090976893	-0.590027196	-0.500224625	-0.193775626	0.3359562936	-0.744763592	fac2	1
v000315	-0.091939327	0.1924768077	0.271716957	0.0138462306	0.0305665634	0.0439020489		
v000316	0.1037138981	0.0302881048	-0.050810872	0.1467600238	0.033946688	0.0451777839		
v000318	-0.078004969	0.0174838028	-0.299376274	-0.042823679	0.1459648042	0.4585247535		
v000320	0.4609659772	0.0057208231	-0.124324197	-0.377186108	-0.324729914	0.0310092194	fac4	1
v000321	-0.199217641	0.4567804967	0.0130397785	-0.125670729	-0.001228981	0.079642445		
v000323	-0.009662786	0.0187780035	-0.443408593	0.0650205819	0.0878712117	-0.133153261		
v000324	0.8227060545	0.1036189375	0.0000413617	-0.105973909	-0.093377179	-0.075471675		
v000326	-0.53809688	-0.228021918	0.0186314061	-0.058572488	-0.140793928	-0.159191748		
v000331	0.0720068378	-0.020453819	0.694781591	0.0760612647	0.1091430925	-0.15056559		
v000334	0.1119266498	-0.17458282	0.071062866	-0.519462897	0.0606817704	-0.012709478		
v000335	-0.614910292	-0.129204738	-0.126549023	0.1462740816	-0.056020744	0.0028730535		
v000338	-0.000018281	-0.017505414	-0.050747809	-0.17234573	0.0911203503	-0.114211348		
v000339	-0.124634792	0.093035415	-0.015918711	0.0746995458	0.1213864507	-0.061851591		
v000340	-0.386778089	-0.100297431	0.3277300179	-0.427706344	-0.027155656	-0.127754845	fac1	1
v000347	0.1612576051	0.0170175092	0.1451612749	0.1253584352	-0.229017655	0.1118770221		
v000349	0.1106709969	-0.302096808	-0.147654357	0.3246159184	0.2543922954	-0.144485071	fac2	1
v000354	0.0641842356	-0.011969608	0.0342025324	-0.001520188	0.3629011467	-0.041279171		
v000356	0.2668782225	0.0476941593	0.248065063	0.5140832194	0.3857517675	-0.059214858	fac5	1
v000361	-0.189610441	-0.034974611	0.0123575986	-0.01313941	0.0284363303	0.0774498656		
v000373	0.0512263306	0.1028629974	-0.195811324	-0.124200462	0.1623198497	0.0872511033		
v000374	-0.458957152	-0.159028471	-0.024413607	-0.036297792	0.0218874411	0.1473831434		
v000379	-0.689540283	-0.105643046	0.027722513	-0.131583853	0.0495593285	0.0333082361		
v000387	0.2071839614	-0.303879529	0.1952655398	0.0637308965	0.1720521515	0.1196245443		
v000389	-0.078200518	-0.518756649	0.3302727939	-0.049496058	0.0594310648	-0.084997813	fac3	1
v000395	0.3824400306	0.0660743934	-0.222803544	-0.228821304	-0.228004131	0.2081305146		
v000397	-0.355875667	0.2136248473	0.06578474	0.116234175	0.1813818426	0.1325549711		
v000398	0.346282233	1.0172747125	-0.169174158	0.1454061723	-0.230900312	-0.021796025	fac1	1
v000399	0.5705173858	-0.2080625	0.2774844019	0.1418444261	-0.152024513	0.150112543		
v000410	0.247502922	0.2269316437	-0.151902304	-0.158698999	0.1305258271	0.2619062643		
v000412	0.1309546869	-0.182657503	0.2998402818	-0.654572258	-0.225035753	-0.310192076	fac6	1
v000415	-0.512069003	0.2011990122	0.3827176837	-0.209702013	0.3085987549	0.004685929	fac3	1
v000421	-0.083344051	-0.180765845	0.1242921272	-0.488163517	0.1866439848	-0.099892374		
v000423	0.1840822862	-0.332191921	-0.01642874	0.1538817036	0.0138930908	0.3749009399	fac2	1
v000424	-0.045729925	-0.070468242	-0.063360616	-0.553096621	-0.206929451	-0.308067111	fac6	1
v000427	0.2921866985	-0.296451682	0.293562887	0.16229025	0.0499177887	0.4248883572		
v000435	0.0295913292	0.5427238398	0.3697602766	0.0034152378	0.2589780356	-0.048345212	fac3	1
v000439	0.2162664945	-0.277572585	0.7172020335	0.1017666452	0.0713519993	-0.422174914	fac6	1
v000446	0.1002171374	-0.074666023	0.653393383	0.0359728724	0.0230898235	-0.169669029		
v000447	-0.024784568	0.1274257316	-0.050030835	-0.11622004	-0.480860096	0.1334837628		
v000450	-0.052367097	0.109222164	-0.457353735	-0.082134313	-0.105294449	0.3708980424	fac6	1
v000457	0.0213086871	0.1116920718	-0.130305094	0.0541376281	0.0281169343	0.4649885273		
v000463	0.2437516639	-0.351741048	0.2300139747	0.202614983	0.1346629798	0.1291532868		
v000467	0.1986132229	0.0892397754	0.3401493897	0.2350185448	0.383912067	0.3660828372	fac6	1
v000469	-0.458508229	-0.15530463	0.1880868509	-0.152949847	0.487066974	-0.096148345	fac1	1
v000471	-0.035156135	-0.239869609	0.1002700521	0.7012041903	-0.00991268	0.0385715561		
v000484	-0.289693436	0.0364117056	0.0734789494	-0.127952942	0.6837211844	0.0263341528		
v000485	0.0217417083	-0.441505044	0.0351538465	-0.352546032	0.0926593588	0.1071212707	fac4	1
v000497	0.2115910742	-0.048614951	0.0275785101	-0.015490899	-0.039011886	-0.049639056		
v000499	-0.133011613	0.0299035861	0.6435601092	-0.269278173	0.0281491702	-0.069627628		
v000501	0.9027377767	-0.058732319	-0.093460455	-0.04898057	-0.127145468	-0.11685648		
v000502	0.0269291092	0.0577810916	0.0288721447	-0.014321424	0.0355458518	0.1833945848		
v000508	-0.042282478	-0.143850967	0.5794900621	0.1035033118	0.3141174799	-0.021199903	fac5	1
v000513	-0.037774447	0.2947521122	-0.052039847	-0.224794794	-0.444435838	-0.026059901		
v000518	0.2173545477	-0.084059587	-0.004459412	0.0846202739	-0.479382816	0.002397076		
v000522	0.1387954468	-0.028936524	-0.092589382	-0.136655509	-0.203628912	-0.10564508		
v000525	0.1311094039	0.1492493043	0.1503400723	-0.617824366	0.1956866733	0.1779372957		
v000529	0.2225096787	-0.242194926	0.078887077	-0.108776843	0.1900718218	0.2314175897		
v000532	-0.527988875	-0.279766409	-0.110117614	0.2107620011	0.1434467163	0.4438734625	fac6	1
v000533	-0.017372482	0.1509708679	0.258890048	-0.085459845	-0.41335884	0.0519898925		
v000539	0.3634398924	0.1535923141	-0.207936507	-0.193989355	-0.673354537	0.4099751449	fac6	1
v000553	-0.132458086	0.4245818833	-0.324425095	-0.094033485	-0.235412092	-0.044600267	fac3	1
v000555	0.0514651173	0.4279571093	0.0840452114	-0.042527813	-0.155576937	-0.30031681	fac6	1
v000556	-0.188344702	-0.043748341	-0.214079793	-0.551745373	-0.33062792	-0.126024108	fac5	1
v000570	-0.065199693	-0.147411273	0.2309776533	-0.213071416	-0.280626089	-0.005665581		
v000580	-0.170968927	0.1221102085	-0.230567677	0.1004281983	-0.121518243	0.3590417654		
v000583	0.1352606533	-0.694702761	-0.201433597	-0.036519756	-0.162269949	0.3855024929	fac6	1
v000593	-0.156518426	-0.605273952	-0.009785893	0.0348694895	-0.425322576	0.8909416711	fac2	1
v000604	0.0408557622	0.0176578733	-0.159506996	0.0110072692	0.0207781139	-0.010559649		
v000615	0.7398808845	-0.28863521	0.1676364396	-0.068113849	-0.172904544	-0.263570696		
v000617	-0.063466233	0.4183808797	-0.299300866	0.0715794824	0.0581084826	-0.014587957		
v000622	-0.099736408	0.7828273245	0.0067232019	0.0423885603	0.0008549688	-0.092591465		
v000630	0.4319220914	0.3084813482	0.0283539552	0.0103011963	-0.068141993	-0.084310275	fac2	1
v000648	0.2994773089	0.1299168435	0.1261944602	-0.313045291	0.3269316301	0.0522891026	fac4	1
v000657	-0.107185985	0.4241450925	-0.282271051	-0.097639476	-0.255585568	-0.146816782		
v000678	-0.136057967	0.1036172782	-0.526843549	-0.121666877	0.0935111119	0.6912252143	fac3	1
v000681	0.3267606742	0.2061601551	-0.204620219	0.755759961	0.5936801668	-0.030736104	fac5	1
v000682	0.0613207554	-0.262529341	0.1327223129	-0.66234085	-0.17295367	-0.150429592		
v000684	-0.433556782	-0.070023237	0.0771383046	-0.125477293	-0.071944522	-0.097971591		
v000687	-0.304865956	-0.346109495	0.0242890604	-0.650396695	0.0738341318	0.2972719311	fac2	1
v000692	-0.019040085	-0.264085595	-0.116079849	0.4092293268	0.1474248211	0.7234129277	fac4	1
v000696	-0.434599196	0.1068170278	-0.137233042	-0.04919662	0.5056340757	0.068683163	fac1	1
v000701	-0.070219105	-0.744133751	-0.04485833	0.0752866176	-0.494269868	0.9786885566	fac2	1
v000703	-0.129936832	-0.070394731	0.6468827	0.1574207471	-0.083885516	-0.200048176		
v000708	-0.104212811	-0.31817315	0.807434077	0.1785869904	-0.019501118	-0.361785048	fac6	1
v000710	-0.184882032	-0.594046825	-0.232000902	0.0333825757	0.094219021	0.2601095756		
v000727	-0.108975413	-0.304348317	0.1130818601	1.1021086206	-0.343389116	-0.6249061	fac6	1
v000729	0.3339702253	-0.287851437	-0.897350715	0.2179388475	0.7155221592	-0.181725441	fac5	1
v000733	0.0971544435	0.1112746025	0.1546954829	-0.081750295	0.5353055316	0.1024344919		
v000741	-0.536978673	0.0791645116	-0.065495371	-0.284426216	0.2969861708	-0.137010795		
v000743	0.3286843123	0.2398580485	-0.228736606	0.1270962915	0.1035664087	0.2109733716		
v000745	0.2335305857	0.2368126686	-0.051773734	0.1942223545	-0.693473768	-0.073177546		
v000747	-0.394915411	-0.010194334	0.3052083897	-0.375481096	-0.302499938	0.1396842754	fac4	1
v000758	-0.283014088	-0.14598609	-0.126825005	-0.44607316	0.4518686176	0.1598553436	fac4	1
v000760	0.1701741815	-0.224184667	0.470391818	0.9102015834	-0.243803852	-0.509826789	fac6	1
v000763	0.4637057198	1.1049866564	-0.189461293	0.2363383133	-0.062491625	-0.055446122	fac1	1
v000794	0.1541686386	-0.18865753	0.5369887152	0.1173962536	-0.080517051	-0.243589719		
v000807	-0.044306817	-0.275539242	-0.695029505	-0.006751954	0.1963889785	0.0781063849		
v000819	-0.377276904	-0.375419765	-0.532078062	0.3652852512	-0.027173482	0.8979082843	fac3	1
v000826	0.2871380932	0.3770354895	0.0290312252	0.3812500942	0.1692047682	0.2156707557	fac2	1
v000838	-0.354371897	0.8736378377	-0.005719665	0.4094355286	0.4022569674	-0.057614629	fac4	1
v000845	0.8388134511	-0.081937987	-0.159390688	-0.02775333	-0.206201428	-0.360008423	fac6	1
v000850	0.2269890904	-0.38340309	0.0967296311	0.1916990584	0.2892846385	0.1733030688		
v000852	-0.057397792	-0.355174909	0.425715275	-0.45958049	0.1238692393	0.2415158905	fac3	1
v000864	-0.038611105	-0.021679776	-0.155760798	-0.045577608	-0.300415733	0.2838689681		
v000869	-0.422125889	0.4225641222	0.1528546575	-0.142992114	0.135913418	0.0953684396	fac1	1
v000870	0.0156502204	0.3540167296	-0.269378821	0.2035394908	-0.083425706	-0.156324695		
v000877	0.3649564849	-0.136342618	-0.022177749	0.1808275762	-0.407160492	0.2908021802	fac1	1
v000884	0.3335351773	-0.471755913	-0.840185599	0.0145340045	0.4822477144	-0.513646902	fac6	1
v000904	-0.729668	-0.214514011	-0.10504155	0.0018804035	-0.23535595	-0.436964179	fac6	1
v000911	0.3225225776	-0.482738806	0.0486028583	0.2674125574	-0.180088753	0.2780040394	fac1	1
v000914	0.0056261234	-0.32135043	-0.021089224	0.4796510131	0.1712090527	-0.472575334	fac6	1
v000925	-0.121226532	0.3220198058	-0.190270095	-0.050531732	-0.70350082	0.0068574572	fac2	1
v000926	0.0616763561	-0.260113053	0.050540979	0.796855179	-0.054116962	-0.164657999		
v000940	0.1733010826	-0.104314826	0.5574763699	0.1999602265	0.2066875767	-0.033699272		
v000947	-0.301840512	0.8551498635	-0.05915777	0.4523375333	0.3826714272	0.0078371691	fac4	1
v000957	0.9485512958	0.0109572382	0.2841707001	0.3185176788	-0.392240581	0.1931263485	fac5	1
v000965	0.1716179409	0.0920417223	0.6594503829	-0.208244955	0.1187315261	-0.330476749	fac6	1
v000975	-0.168265945	-0.215950889	-0.477469214	0.3440193591	0.3960336224	0.4538017067	fac6	1
v000979	0.4372432089	-0.079614203	-0.490323298	0.0290589603	-0.120351239	-0.623467365	fac3	1
v000984	0.3629863805	-0.458769497	0.0254976956	-0.444370702	0.0003108763	-0.152161029	fac4	1
v000987	0.6041252496	0.0842168595	-0.34728681	-0.194718883	-0.474328275	0.0569359362	fac5	1
v000001	-0.08967057	0.6407848967	-0.125099102	-0.114181307	-0.1197522	-0.045714042	fac2	
v000002	0.4398514425	-0.023773305	-0.094499391	-0.054377446	0.1600806246	0.033144499	fac1	
v000003	-0.23514659	0.3649326469	0.1574768938	-0.178578112	-0.177347783	-0.126973527	fac2	
