Name1	Name2	corr
social	rede	0.26512291
rede	social	0.26512291
fim	decretar	0.26288159
decretar	fim	0.26288159
ano	criança	0.26237416
criança	ano	0.26237416
butantan	sorar	0.26216934
sorar	butantan	0.26216934
organização	pan-americana	0.25657823
pan-americana	organização	0.25657823
#coronavírus	#saúde	0.25447901
#saúde	#coronavírus	0.25447901
diário	recordar	0.25131841
recordar	diário	0.25131841
astrazencar	oxford	0.25113854
oxford	astrazencar	0.25113854
sputnik	importação	0.25031067
importação	sputnik	0.25031067
efeito	adverso	0.24847773
adverso	efeito	0.24847773
oxford	universidade	0.24737665
universidade	oxford	0.24737665
onda	quarto	0.24582016
quarto	onda	0.24582016
longe	terminar	0.24459289
terminar	longe	0.24459289
doença	prevenção	0.24217394
prevenção	doença	0.24217394
#coronavírus	#vacinas	0.24153029
#vacinas	#coronavírus	0.24153029
#pandemia	#coronavirus	0.24072924
#coronavirus	#pandemia	0.24072924
dose	terceiro	0.23987682
terceiro	dose	0.23987682
crime	humanidade	0.2392305
humanidade	crime	0.2392305
taxa	mortalidade	0.23857726
mortalidade	taxa	0.23857726
instituto	butanvac	0.23687887
butanvac	instituto	0.23687887
v	russa	0.23653857
russa	v	0.23653857
estado	município	0.23314308
município	estado	0.23314308
caso	aumento	0.2323814
aumento	caso	0.2323814
#anvisa	#vacina	0.2305958
#vacina	#anvisa	0.2305958
pobre	rico	0.22987315
rico	pobre	0.22987315
bolsonar	jair	0.22767872
jair	bolsonar	0.22767872
anvisa	autorizar	0.22650505
autorizar	anvisa	0.22650505
china	origem	0.22635802
origem	china	0.22635802
janeiro	rio	0.22207352
rio	janeiro	0.22207352
prazo	longo	0.22107017
longo	prazo	0.22107017
novo	variante	0.22075259
variante	novo	0.22075259
#saúde	#vacinas	0.21894917
#vacinas	#saúde	0.21894917
auto	venda	0.21689019
venda	auto	0.21689019
importação	v	0.21635587
v	importação	0.21635587
humano	sorar	0.21491979
sorar	humano	0.21491979
emergencial	pedido	0.21469128
pedido	emergencial	0.21469128
#covid19	#anvisa	0.21440121
#anvisa	#covid19	0.21440121
eficaz	comprovado	0.2132259
comprovado	eficaz	0.2132259
cdc	eua	0.21217557
eua	cdc	0.21217557
suspender	hidroxicloroquina	0.21163452
hidroxicloroquina	suspender	0.21163452
doença	controlar	0.20927662
controlar	doença	0.20927662
testar	positivo	0.20585838
positivo	testar	0.20585838
pfizer	definitivo	0.20487983
definitivo	pfizer	0.20487983
dose	3ª	0.20410457
3ª	dose	0.20410457
técnico	nota	0.20308052
nota	técnico	0.20308052
ministro	marcelo	0.20246723
marcelo	ministro	0.20246723
mês	bebê	0.2018788
bebê	mês	0.2018788
#covid19	#vacina	0.19961265
#vacina	#covid19	0.19961265
auto	produto	0.1985163
produto	auto	0.1985163
máscara	avião	0.19607057
avião	máscara	0.19607057
venda	paxlovid	0.19581719
paxlovid	venda	0.19581719
vacinar	pfizer	0.19566876
pfizer	vacinar	0.19566876
matéria	completo	0.19438531
completo	matéria	0.19438531
#covid	#vacina	0.19413447
#vacina	#covid	0.19413447
cdc	centro	0.19259934
centro	cdc	0.19259934
origem	investigar	0.1922767
investigar	origem	0.1922767
deus	graça	0.19196686
graça	deus	0.19196686
medida	adotar	0.19051384
adotar	medida	0.19051384
novo	coronavírus	0.1898874
coronavírus	novo	0.1898874
emergência	global	0.18879675
global	emergência	0.18879675
órgão	regulador	0.18746025
regulador	órgão	0.18746025
testar	rápidar	0.18606718
rápidar	testar	0.18606718
covaxin	indiano	0.18599379
indiano	covaxin	0.18599379
pessoa	morrer	0.18587637
morrer	pessoa	0.18587637
anvisa	liberar	0.1844522
liberar	anvisa	0.1844522
anvisa	emergencial	0.1838055
emergencial	anvisa	0.1838055
#anvisa	#brasil	0.18239972
#brasil	#anvisa	0.18239972
#anvisa	#covid	0.18169921
#covid	#anvisa	0.18169921
vacinar	dose	0.18068351
dose	vacinar	0.18068351
#pandemia	#saude	0.18067409
#saude	#pandemia	0.18067409
agenciar	regulador	0.18044946
regulador	agenciar	0.18044946
quanto	tanto	0.1802525
tanto	quanto	0.1802525
máscara	aeroporto	0.1801162
aeroporto	máscara	0.1801162
sul	identificar	0.17876486
identificar	sul	0.17876486
#oms	#coronavirus	0.1783995
#coronavirus	#oms	0.1783995
governador	stf	0.17816042
stf	governador	0.17816042
emergencial	medicamentar	0.17786287
medicamentar	emergencial	0.17786287
criança	mês	0.17779348
mês	criança	0.17779348
anvisa	pfizer	0.17764911
pfizer	anvisa	0.17764911
federal	conselho	0.17760163
conselho	federal	0.17760163
morte	numero	0.1763694
numero	morte	0.1763694
ministro	queirogar	0.17572714
queirogar	ministro	0.17572714
seguir	orientação	0.17537794
orientação	seguir	0.17537794
#oms	#coronavírus	0.17512798
#coronavírus	#oms	0.17512798
partir	bebê	0.1736055
bebê	partir	0.1736055
anvisa	autorização	0.17328283
autorização	anvisa	0.17328283
estudo	clínico	0.17160796
clínico	estudo	0.17160796
variante	África	0.17147568
África	variante	0.17147568
grave	adverso	0.17109044
adverso	grave	0.17109044
anvisa	aprovação	0.16993205
aprovação	anvisa	0.16993205
#anvisa	#vacinas	0.16782143
#vacinas	#anvisa	0.16782143
#oms	#saúde	0.16745072
#saúde	#oms	0.16745072
testar	suspender	0.16744055
suspender	testar	0.16744055
vacinar	criança	0.16736184
criança	vacinar	0.16736184
semana	último	0.16704187
último	semana	0.16704187
obrigatório	avião	0.16692669
avião	obrigatório	0.16692669
vírus	chinês	0.16580834
chinês	vírus	0.16580834
emergencial	autorização	0.1657027
autorização	emergencial	0.1657027
superar	benefício	0.1653619
benefício	superar	0.1653619
c	/	0.16485523
/	c	0.16485523
pedir	autorização	0.16469656
autorização	pedir	0.16469656
mundo	inteirar	0.1636272
inteirar	mundo	0.1636272
origem	wuhan	0.16353088
wuhan	origem	0.16353088
saúde	ministro	0.16313152
ministro	saúde	0.16313152
antiviral	paxlovid	0.16296009
paxlovid	antiviral	0.16296009
stf	prefeito	0.16280013
prefeito	stf	0.16280013
criança	vacinação	0.1623572
vacinação	criança	0.1623572
aeroporto	obrigatório	0.16231116
obrigatório	aeroporto	0.16231116
África	identificar	0.16190202
identificar	África	0.16190202
decretar	pandemia	0.16161114
#pandemia	#vacina	0.16069919
#vacina	#pandemia	0.16069919
recordar	bater	0.1603434
bater	recordar	0.1603434
saúde	profissional	0.16003651
profissional	saúde	0.16003651
oms	mundial	0.16000494
mundial	oms	0.16000494
usar	medicamentar	0.1593908
medicamentar	usar	0.1593908
#pandemia	#anvisa	0.1588723
#anvisa	#pandemia	0.1588723
acabar	pandemia	0.15866937
anvisa	agenciar	0.15820415
agenciar	anvisa	0.15820415
fim	pandemia	0.15726555
importação	russa	0.15714969
russa	importação	0.15714969
evitar	aglomeração	0.15654301
aglomeração	evitar	0.15654301
autorização	butanvac	0.15651053
butanvac	autorização	0.15651053
sintoma	leve	0.15638002
leve	sintoma	0.15638002
anvisa	usar	0.15631787
usar	anvisa	0.15631787
aeroporto	obrigatoriedade	0.15594289
obrigatoriedade	aeroporto	0.15594289
farmacia	paxlovid	0.15591267
paxlovid	farmacia	0.15591267
anvisa	vigilância	0.15515303
vigilância	anvisa	0.15515303
cdc	americano	0.15507707
americano	cdc	0.15507707
saúde	pan-americana	0.15433815
pan-americana	saúde	0.15433815
#anvisa	#saúde	0.15354848
#saúde	#anvisa	0.15354848
atingir	pico	0.15340557
pico	atingir	0.15340557
aprovar	auto	0.15303574
auto	aprovar	0.15303574
oms	anvisa	-0.41744539
anvisa	oms	-0.41744539
covid19	covid	-0.29684994
covid	covid19	-0.29684994
covid	pandemia	-0.23397623
covid19	pandemia	-0.21078197
oms	vacinar	-0.17678625
vacinar	oms	-0.17678625
oms	aprovar	-0.15950685
aprovar	oms	-0.15950685
anvisa	pandemia	-0.14681725
oms	cdc	-0.1422213
cdc	oms	-0.1422213
vacinar	pandemia	-0.12587795
oms	pfizer	-0.11515883
pfizer	oms	-0.11515883
oms	autorizar	-0.11484998
autorizar	oms	-0.11484998
oms	criança	-0.11091666
criança	oms	-0.11091666
oms	agenciar	-0.10281368
agenciar	oms	-0.10281368
anvisa	organização	-0.10085605
organização	anvisa	-0.10085605
oms	ops	-0.09967882
ops	oms	-0.09967882
anvisa	mundial	-0.09797533
mundial	anvisa	-0.09797533
anvisa	cdc	-0.09656973
cdc	anvisa	-0.09656973
oms	liberar	-0.0956373
liberar	oms	-0.0956373
testar	pandemia	-0.09269839
oms	autorização	-0.09265625
autorização	oms	-0.09265625
oms	emergencial	-0.09140216
emergencial	oms	-0.09140216
oms	aprovação	-0.09017009
aprovação	oms	-0.09017009
oms	coronavac	-0.08939515
coronavac	oms	-0.08939515
oms	comprar	-0.08897493
comprar	oms	-0.08897493
oms	auto	-0.08496218
auto	oms	-0.08496218
covid	#covid19	-0.08217511
#covid19	covid	-0.08217511
oms	pedido	-0.08099273
pedido	oms	-0.08099273
aprovar	pandemia	-0.0804213
oms	#anvisa	-0.07978106
#anvisa	oms	-0.07978106
oms	butantan	-0.07794188
butantan	oms	-0.07794188
oms	vigilância	-0.07755957
vigilância	oms	-0.07755957
pfizer	pandemia	-0.07731043
anvisa	mundo	-0.07614537
mundo	anvisa	-0.07614537
oms	vacina	-0.07386327
vacina	oms	-0.07386327
criança	pandemia	-0.07318077
anvisa	china	-0.07181069
china	anvisa	-0.07181069
dose	pandemia	-0.07139508
oms	nacional	-0.06989413
nacional	oms	-0.06989413
anvisa	#oms	-0.06885947
#oms	anvisa	-0.06885947
oms	testar	-0.06855256
testar	oms	-0.06855256
autorizar	pandemia	-0.06794473
anvisa	ops	-0.06763083
ops	anvisa	-0.06763083
covid	organização	-0.06748273
organização	covid	-0.06748273
tratamento	pandemia	-0.06705132
oms	imunizante	-0.06581071
imunizante	oms	-0.06581071
oms	farmacia	-0.06507308
farmacia	oms	-0.06507308
estudo	pandemia	-0.06442634
anvisa	vírus	-0.06300431
vírus	anvisa	-0.06300431
agenciar	pandemia	-0.06205876
medicamentar	pandemia	-0.06188199
oms	usar	-0.06187426
usar	oms	-0.06187426
covid19	tá	-0.06119753
tá	covid19	-0.06119753
vacina	pandemia	-0.06119427
anvisa	opa	-0.06074109
opa	anvisa	-0.06074109
covid19	achar	-0.06001422
achar	covid19	-0.06001422
oms	venda	-0.05971465
venda	oms	-0.05971465
emergencial	pandemia	-0.05954939
oms	receber	-0.05919903
receber	oms	-0.05919903
covid	coronavírus	-0.05883328
coronavírus	covid	-0.05883328
oms	importação	-0.05879059
importação	oms	-0.05879059
anvisa	global	-0.05682799
global	anvisa	-0.05682799
auto	pandemia	-0.05682207
covid	mundial	-0.05677217
mundial	covid	-0.05677217
covid19	gente	-0.05668505
gente	covid19	-0.05668505
imunizante	pandemia	-0.05662114
anvisa	declarar	-0.05638073
declarar	anvisa	-0.05638073
anvisa	numero	-0.05629228
numero	anvisa	-0.05629228
oms	sanitário	-0.0558284
sanitário	oms	-0.0558284
usar	pandemia	-0.05573747
cdc	pandemia	-0.05557124
oms	instituto	-0.05532236
instituto	oms	-0.05532236
oms	vacinação	-0.05532098
vacinação	oms	-0.05532098
anvisa	dizer	-0.05495462
dizer	anvisa	-0.05495462
autorização	pandemia	-0.05480283
oms	liberação	-0.05473662
liberação	oms	-0.05473662
paciente	pandemia	-0.05390018
pedido	pandemia	-0.05385209
clínico	pandemia	-0.05374406
vacinar	caso	-0.05364354
caso	vacinar	-0.05364354
anvisa	decretar	-0.0535519
decretar	anvisa	-0.0535519
covid19	cara	-0.05352437
cara	covid19	-0.05352437
covid19	quando	-0.05351833
quando	covid19	-0.05351833
oms	registrar	-0.05319987
registrar	oms	-0.05319987
oms	sputnik	-0.05271018
sputnik	oms	-0.05271018
covid19	coisa	-0.052535642
coisa	covid19	-0.05253564
covid19	dar	-0.05224728
dar	covid19	-0.05224728
covid19	você	-0.05221391
você	covid19	-0.05221391
covid19	aqui	-0.05208542
aqui	covid19	-0.05208542
oms	cpi	-0.05195346
cpi	oms	-0.05195346
eficaz	pandemia	-0.05186109
receber	pandemia	-0.05181376
anvisa	fim	-0.05179198
fim	anvisa	-0.05179198
oms	opa	-0.05150561
opa	oms	-0.05150561
anvisa	tedro	-0.05148725
tedro	anvisa	-0.05148725
oms	voluntário	-0.05072206
voluntário	oms	-0.05072206
covid19	pegar	-0.05058821
pegar	covid19	-0.05058821
covid19	sim	-0.05048889
sim	covid19	-0.05048889
oms	produto	-0.05040499
produto	oms	-0.05040499
covid19	ops	-0.04987254
ops	covid19	-0.04987254
oms	bivalente	-0.04953412
bivalente	oms	-0.04953412
anvisa	orgulho	-0.04918762
orgulho	anvisa	-0.04918762
oms	medicamentar	-0.04917297
medicamentar	oms	-0.04917297
covid19	terror	-0.04916811
terror	covid19	-0.04916811
oms	clínico	-0.04915332
clínico	oms	-0.04915332
vacinar	auto	-0.04899384
auto	vacinar	-0.04899384
anvisa	origem	-0.04889517
origem	anvisa	-0.04889517
covid	#pandemia	-0.04865612
#pandemia	covid	-0.04865612
anvisa	terror	-0.04841393
terror	anvisa	-0.04841393
covid19	kkk	-0.04837985
kkk	covid19	-0.04837985
anvisa	diretor-geral	-0.0483645
diretor-geral	anvisa	-0.0483645
coronavac	pandemia	-0.04819616
oms	bolsonar	-0.04805764
bolsonar	oms	-0.04805764
covid19	orgulho	-0.04802967
orgulho	covid19	-0.04802967
covid19	cpi	-0.04799394
cpi	covid19	-0.04799394
vigilância	pandemia	-0.04791575
cloroquina	pandemia	-0.04705449
anvisa	américo	-0.04698872
américo	anvisa	-0.04698872
covid	saúde	-0.04696172
saúde	covid	-0.04696172
#anvisa	pandemia	-0.04671143
anvisa	pessoa	-0.04629749
pessoa	anvisa	-0.04629749
vacinar	organização	-0.0457793
organização	vacinar	-0.0457793
oms	sorar	-0.04575705
sorar	oms	-0.04575705
covid19	aí	-0.04573271
aí	covid19	-0.04573271
registrar	pandemia	-0.0456454
oms	definitivo	-0.04559836
definitivo	oms	-0.04559836
oms	butanvac	-0.04559613
butanvac	oms	-0.04559613
oms	empresa	-0.04555674
empresa	oms	-0.04555674
anvisa	doença	-0.04549567
doença	anvisa	-0.04549567
covid	#oms	-0.04519189
#oms	covid	-0.04519189
oms	aeroporto	-0.04500195
aeroporto	oms	-0.04500195
oms	#vacina	-0.04495159
#vacina	oms	-0.04495159
anvisa	seguir	-0.04487477
seguir	anvisa	-0.04487477
oms	técnico	-0.04481282
técnico	oms	-0.04481282
oms	faixa	-0.04461839
faixa	oms	-0.04461839
oms	aplicar	-0.04448143
aplicar	oms	-0.04448143
covid19	que	-0.04441573
que	covid19	-0.04441573
brasil	cdc	-0.04431992
cdc	brasil	-0.04431992
vacinar	alerta	-0.04423056
alerta	vacinar	-0.04423056
oms	centro	-0.04400384
centro	oms	-0.04400384
dizer	aprovar	-0.0439742
aprovar	dizer	-0.0439742
anvisa	emergência	-0.04387557
emergência	anvisa	-0.04387557
oms	bebê	-0.04377104
bebê	oms	-0.04377104
oms	covaxin	-0.04361151
covaxin	oms	-0.04361151
anvisa	europa	-0.0435959
europa	anvisa	-0.0435959
covid19	acabar	-0.04356811
acabar	covid19	-0.04356811
covid19	sair	-0.04351221
sair	covid19	-0.04351221
vacinação	pandemia	-0.04336413
oms	#covid19	-0.04324684
#covid19	oms	-0.04324684
oms	torre	-0.04317662
torre	oms	-0.04317662
covid19	presidente	-0.04316447
presidente	covid19	-0.04316447
remédio	pandemia	-0.04306576
covid19	comprar	-0.04294498
comprar	covid19	-0.04294498
oms	federal	-0.0429132
federal	oms	-0.0429132
anvisa	coronavírus	-0.04241665
coronavírus	anvisa	-0.04241665
anvisa	danom	-0.04230106
danom	anvisa	-0.04230106
anvisa	onu	-0.04225539
onu	anvisa	-0.04225539
vacinar	mundial	-0.0422227
mundial	vacinar	-0.0422227
oms	análise	-0.04206802
análise	oms	-0.04206802
covid19	bolsonar	-0.04198406
bolsonar	covid19	-0.04198406
oms	etário	-0.0419837
etário	oms	-0.0419837
#covid19	pandemia	-0.041953
oms	v	-0.0415745
v	oms	-0.0415745
oms	vacinado	-0.04150212
vacinado	oms	-0.04150212
covid19	bem	-0.0414383
bem	covid19	-0.0414383
vacinar	tratamento	-0.0413701
tratamento	vacinar	-0.0413701
bolsonar	cdc	-0.04120195
cdc	bolsonar	-0.04120195
hidroxicloroquina	pandemia	-0.04104246
covid19	então	-0.04088051
então	covid19	-0.04088051
butantan	pandemia	-0.04075042
oms	barra	-0.0407033
barra	oms	-0.0407033
oms	miocardite	-0.04020161
miocardite	oms	-0.04020161
vacinar	paciente	-0.04015347
paciente	vacinar	-0.04015347
covid19	depois	-0.04014821
depois	covid19	-0.04014821
covid19	por	-0.04008325
por	covid19	-0.04008325
anvisa	onda	-0.04002405
onda	anvisa	-0.04002405
anvisa	alerta	-0.04001466
alerta	anvisa	-0.04001466
oms	astrazencar	-0.03989789
astrazencar	oms	-0.03989789
oms	aval	-0.03986175
aval	oms	-0.03986175
oms	spray	-0.03967413
spray	oms	-0.03967413
vacinar	china	-0.03967011
china	vacinar	-0.03967011
vacinar	coronavírus	-0.03925622
coronavírus	vacinar	-0.03925622
dizer	autorizar	-0.03914553
autorizar	dizer	-0.03914553
anvisa	caso	-0.03889928
caso	anvisa	-0.03889928
covid19	lá	-0.03878519
lá	covid19	-0.03878519
oms	ministério	-0.03872884
ministério	oms	-0.03872884
covid19	tomar	-0.03867446
tomar	covid19	-0.03867446
anvisa	acabar	-0.0386688
acabar	anvisa	-0.0386688
covid	nacional	-0.03862055
nacional	covid	-0.03862055
farmacia	pandemia	-0.03850286
covid19	decretar	-0.03846976
decretar	covid19	-0.03846976
covid19	nao	-0.03833474
nao	covid19	-0.03833474
#covid	pandemia	-0.03809244
vacinar	declarar	-0.03803047
declarar	vacinar	-0.03803047
vacinar	decretar	-0.03797761
decretar	vacinar	-0.03797761
oms	aplicação	-0.03791984
aplicação	oms	-0.03791984
anvisa	controlar	-0.03784808
controlar	anvisa	-0.03784808
anvisa	maior	-0.03779796
maior	anvisa	-0.03779796
astrazencar	pandemia	-0.0377268
oms	desenvolvido	-0.03772347
desenvolvido	oms	-0.03772347
#vacina	pandemia	-0.03771097
oms	fda	-0.03762952
fda	oms	-0.03762952
vacinar	saúde	-0.03760201
saúde	vacinar	-0.03760201
anvisa	país	-0.0375873
país	anvisa	-0.0375873
covid	agenciar	-0.03753087
agenciar	covid	-0.03753087
covid19	assim	-0.03750541
assim	covid19	-0.03750541
vacinar	aumento	-0.03742013
aumento	vacinar	-0.03742013
covid19	lula	-0.03739483
lula	covid19	-0.03739483
covid19	muito	-0.03728999
muito	covid19	-0.03728999
testar	criança	-0.03725088
criança	testar	-0.03725088
covid19	nunca	-0.03720429
nunca	covid19	-0.03720429
vacinado	pandemia	-0.03710524
covid19	povo	-0.03707864
povo	covid19	-0.03707864
nacional	pandemia	-0.03705485
covid19	certo	-0.03698707
certo	covid19	-0.03698707
oms	brasileiro	-0.03697506
brasileiro	oms	-0.03697506
aprovar	mundial	-0.03690364
mundial	aprovar	-0.03690364
bivalente	pandemia	-0.03689756
covid	vigilância	-0.03681442
vigilância	covid	-0.03681442
oms	janssen	-0.0366151
janssen	oms	-0.0366151
anvisa	casa	-0.03657965
casa	anvisa	-0.03657965
anvisa	transmissão	-0.03655855
transmissão	anvisa	-0.03655855
vacinar	numero	-0.03630175
