photo_url	image_number
https://pbs.twimg.com/media/EUTbnCxWkAIOktK.jpg	saude202003_n_00120_00000002.jpg
https://pbs.twimg.com/media/EUTbnk1WsAQtIWR.jpg	saude202003_n_00120_00000003.jpg
https://pbs.twimg.com/media/EUTbn0kWsAE6XzA.jpg	saude202003_n_00120_00000004.jpg
https://pbs.twimg.com/media/EUTU2GYXQAM1V9t.jpg	saude202003_n_00123_00000001.jpg
https://pbs.twimg.com/media/EUTU2GYWsAMqHCV.jpg	saude202003_n_00123_00000002.jpg
https://pbs.twimg.com/media/EUTRRewU4AEdAJ4.jpg	saude202003_n_00124_00000001.jpg
https://pbs.twimg.com/media/EUTIMQfXsAAtrAp.jpg	saude202003_n_00128_00000001.jpg
https://pbs.twimg.com/media/EUTGeObXsAE-jlB.jpg	saude202003_n_00129_00000001.jpg
https://pbs.twimg.com/media/EUTGewJXkAIan91.jpg	saude202003_n_00129_00000002.jpg
https://pbs.twimg.com/media/EUTEVDyXkAcbjJM.jpg	saude202003_n_00131_00000001.jpg
https://pbs.twimg.com/media/EUTDVchXkAAVtmM.jpg	saude202003_n_00131_00000002.jpg
https://pbs.twimg.com/media/EUTDVciWAAAsuco.jpg	saude202003_n_00131_00000003.jpg
https://pbs.twimg.com/media/EUTDVcfXkAIHSUY.jpg	saude202003_n_00131_00000004.jpg
https://pbs.twimg.com/media/EUTDVcnWAAQ6HJ-.jpg	saude202003_n_00131_00000005.jpg
https://pbs.twimg.com/media/EUTAmzqWoAA7Gxm.jpg	saude202003_n_00132_00000001.jpg
https://pbs.twimg.com/media/EUS_JRUXsAA00Yd.jpg	saude202003_n_00133_00000001.jpg
https://pbs.twimg.com/media/EUS-zcoXsAAlSD2.jpg	saude202003_n_00133_00000002.jpg
https://pbs.twimg.com/media/EUIuVmUXYAc9LiN.jpg	saude202003_n_00134_00000001.jpg
https://pbs.twimg.com/media/EUSnk_8XQAIiyHI.jpg	saude202003_n_00134_00000002.jpg
https://pbs.twimg.com/media/EUSZZGvX0AElP1W.jpg	saude202003_n_00134_00000003.jpg
https://pbs.twimg.com/media/EUS5oPjXgAMKuuk.jpg	saude202003_n_00134_00000004.jpg
https://pbs.twimg.com/media/EUS17B9XsAIugL3.jpg	saude202003_n_00135_00000001.jpg
https://pbs.twimg.com/media/EUSZZGvX0AElP1W.jpg	saude202003_n_00135_00000002.jpg
https://pbs.twimg.com/media/EUStfyLXQAIb-xW.jpg	saude202003_n_00136_00000001.jpg
https://pbs.twimg.com/media/EUSt-ADX0AA4Sug.jpg	saude202003_n_00136_00000002.jpg
https://pbs.twimg.com/media/EUSpp1JWkAMFZeL.jpg	saude202003_n_00137_00000001.jpg
https://pbs.twimg.com/media/EUSpqOnXYAcCFoa.jpg	saude202003_n_00137_00000002.jpg
https://pbs.twimg.com/media/EUSZZGvX0AElP1W.jpg	saude202003_n_00137_00000003.jpg
https://pbs.twimg.com/media/EUSnk_8XQAIiyHI.jpg	saude202003_n_00137_00000004.jpg
https://pbs.twimg.com/media/EURZenhXkAAUCt7.jpg	saude202003_n_00138_00000001.jpg
https://pbs.twimg.com/media/EURZeniXQAAh2OZ.jpg	saude202003_n_00138_00000002.jpg
https://pbs.twimg.com/media/EURZeniWsAAoiob.jpg	saude202003_n_00138_00000003.jpg
https://pbs.twimg.com/media/EUSZZGvX0AElP1W.jpg	saude202003_n_00138_00000004.jpg
https://pbs.twimg.com/media/EUShvSnXkAgW9VV.jpg	saude202003_n_00138_00000005.jpg
https://pbs.twimg.com/media/EUSZZGvX0AElP1W.jpg	saude202003_n_00139_00000001.jpg
https://pbs.twimg.com/media/EUSZZGvX0AElP1W.jpg	saude202003_n_00140_00000001.jpg
https://pbs.twimg.com/media/EUScJzSXsAA4dI_.jpg	saude202003_n_00140_00000002.jpg
https://pbs.twimg.com/media/EUSZxLYXYAAjEri.jpg	saude202003_n_00140_00000003.jpg
https://pbs.twimg.com/media/EUSYF3ZXgAMLBWK.jpg	saude202003_n_00141_00000001.jpg
https://pbs.twimg.com/media/EUSUG7bXkAI6PUB.jpg	saude202003_n_00141_00000002.jpg
https://pbs.twimg.com/media/EUSQd9XXgAENNKT.jpg	saude202003_n_00142_00000001.jpg
https://pbs.twimg.com/media/EUSPbhNX0AAg7Qn.jpg	saude202003_n_00142_00000002.jpg
https://pbs.twimg.com/media/EUSMKZ1XsAEI0ob.png	saude202003_n_00143_00000001.png
https://pbs.twimg.com/media/EUSEMj0XYAYQNOn.jpg	saude202003_n_00146_00000001.jpg
https://pbs.twimg.com/media/EUSEM4eWsAAAtYG.jpg	saude202003_n_00146_00000002.jpg
https://pbs.twimg.com/media/EUSAUeMWoAEGscB.jpg	saude202003_n_00147_00000001.jpg
https://pbs.twimg.com/media/EUSAHghWAAA3cr_.jpg	saude202003_n_00147_00000002.jpg
https://pbs.twimg.com/media/EUSAHgZWkAACgXI.jpg	saude202003_n_00147_00000003.jpg
https://pbs.twimg.com/media/EUSAHgmX0AAcrK_.jpg	saude202003_n_00147_00000004.jpg
https://pbs.twimg.com/media/EUSAHgoWkAAm_me.jpg	saude202003_n_00147_00000005.jpg
