file	created_at	text_uniq	conversation_id	author_id	username	tweet_url	text	text_emojified	photo_uniq_id
file	created_at	tweet_00000001	conversation_id	author_id	username	tweet_url	text	text_emojified	file00000001.url
saude202003_n_00001.json	2020-03-30 23:58:27	tweet_00000006	convo_1244774019859206145	id_173533635	unknown	unknown	Lembrando q estamos atendendo somente on-line, pois acreditamos que a melhor forma de atender vocês em meio ao COVID-19 é evitar aglomerações e seguir as recomendações da OMS, do Ministério da Saúde e das autoridades médicas. https://t.co/S9HpsCZxJJ	Lembrando q estamos atendendo somente on-line, pois acreditamos que a melhor forma de atender vocês em meio ao COVID-19 é evitar aglomerações e seguir as recomendações da OMS, do Ministério da Saúde e das autoridades médicas. https://t.co/S9HpsCZxJJ	saude202003_n_00001_00000001.jpg
saude202003_n_00001.json	2020-03-30 23:54:45	tweet_00000007	convo_1244774019859206145	id_173533635	unknown	unknown	Não é muito, mas é a forma que encontramos para ajudar quem precisa. Vamos formar uma comunidade de união, cultivando nossa humanidade e empatia, além de contribuir para economia local e circular.	Não é muito, mas é a forma que encontramos para ajudar quem precisa. Vamos formar uma comunidade de união, cultivando nossa humanidade e empatia, além de contribuir para economia local e circular.	saude202003_n_00001_00000001.jpg
saude202003_n_00001.json	2020-03-30 23:50:57	tweet_00000022	convo_1244774142701981698	id_454396343	unknown	unknown	Segundo levantamento da AFP (dados da OMS) 3,38 bilhões de pessoas (43% da população mundial - 80 países) estão confinados em casa por decreto ou voluntariamente. No mínimo, em 23 países há “lockdown” total. Nenhuma região do planeta está fora das ações contra a pandemia. OGlobo https://t.co/wG2HSOPRCD	Segundo levantamento da AFP (dados da OMS) 3,38 bilhões de pessoas (43% da população mundial - 80 países) estão confinados em casa por decreto ou voluntariamente. No mínimo, em 23 países há “lockdown” total. Nenhuma região do planeta está fora das ações contra a pandemia. OGlobo https://t.co/wG2HSOPRCD	saude202003_n_00001_00000002.jpg
saude202003_n_00002.json	2020-03-30 23:27:18	tweet_00000051	convo_1244693362361487364	id_191068627	sf79	https://twitter.com/sf79/status/1244693362361487364	@cmelo @Francischini_ @jairbolsonaro A OMS nunca recomendou isolamento radical do jeito que a imprensa vem pregando. Esse estudo realizado ao longe de anos sobre a pandemia do H1N1 comprova a ineficácia da quarentena e que seus males são enormes. https://t.co/aDmjICL3hi	@cmelo @Francischini_ @jairbolsonaro A OMS nunca recomendou isolamento radical do jeito que a imprensa vem pregando. Esse estudo realizado ao longe de anos sobre a pandemia do H1N1 comprova a ineficácia da quarentena e que seus males são enormes. https://t.co/aDmjICL3hi	saude202003_n_00002_00000001.jpg
saude202003_n_00002.json	2020-03-30 23:26:49	tweet_00000054	convo_1244768070524166145	id_199501770	unknown	unknown	OMS diz que não há transmissão aérea de Covid-19; entenda o que isso significa https://t.co/whMSXsLSCF https://t.co/OJTD1wNoom	OMS diz que não há transmissão aérea de Covid-19; entenda o que isso significa https://t.co/whMSXsLSCF https://t.co/OJTD1wNoom	saude202003_n_00002_00000002.jpg
saude202003_n_00002.json	2020-03-30 23:11:34	tweet_00000073	convo_1244764232622759936	id_45625066	grnews	https://twitter.com/grnews/status/1244764232622759936	Antes de a OMS declarar pandemia de COVID-19, aumentou número de internações por síndrome respiratória https://t.co/ftdXhPOeap https://t.co/hHHhDlGaBk	Antes de a OMS declarar pandemia de COVID-19, aumentou número de internações por síndrome respiratória https://t.co/ftdXhPOeap https://t.co/hHHhDlGaBk	saude202003_n_00002_00000003.jpg
saude202003_n_00003.json	2020-03-30 22:46:59	tweet_00000093	convo_1244758045760118787	id_1193502673619890178	taiwan_no_br	https://twitter.com/taiwan_no_br/status/1244758045760118787	＂Pare um momento, e admire Taiwan. Até agora, seu tratamento da nova pandemia de coronavírus já salvou muitas vidas...O desempenho de Taiwan é notável. Ainda mais notável é que o país está fora da OMS, o órgão que combatendo a pandemia." Apoio à inclusão de Taiwan na OMS! https://t.co/LX8LaYn043	＂Pare um momento, e admire Taiwan. Até agora, seu tratamento da nova pandemia de coronavírus já salvou muitas vidas...O desempenho de Taiwan é notável. Ainda mais notável é que o país está fora da OMS, o órgão que combatendo a pandemia." Apoio à inclusão de Taiwan na OMS! https://t.co/LX8LaYn043	saude202003_n_00003_00000001.jpg
saude202003_n_00003.json	2020-03-30 22:39:32	tweet_00000108	convo_1244756173041139721	id_758342142288924676	unknown	unknown	CARTA AOS GOVERNADORES São Paulo, 30 de março de 2020 NECESSIDADE URGENTE: ATENDIMENTO ESPECIALIZADO ÀS PESSOAS COM DEFICIÊNCIA SEVERA NA PANDEMIA COVID-2019 RECOMENDAÇÕES OMS – ISOLAMENTO SOCIAL – URGENTE SOBRE PCDs https://t.co/kELEWDWmIQ https://t.co/dMnRZ1XBUk	CARTA AOS GOVERNADORES São Paulo, 30 de março de 2020 NECESSIDADE URGENTE: ATENDIMENTO ESPECIALIZADO ÀS PESSOAS COM DEFICIÊNCIA SEVERA NA PANDEMIA COVID-2019 RECOMENDAÇÕES OMS – ISOLAMENTO SOCIAL – URGENTE SOBRE PCDs https://t.co/kELEWDWmIQ https://t.co/dMnRZ1XBUk	saude202003_n_00003_00000002.jpg
saude202003_n_00003.json	2020-03-30 22:35:45	tweet_00000114	convo_1244688205175193600	id_65248048	SergioIM	https://twitter.com/SergioIM/status/1244688205175193600	@_FelipeAgnelli_ @opropriopontes Quem è OMS? Fodam se eles! São culpados pela demora em declarar pandemia por idem da China. Tudo armado. https://t.co/QzCipvcm4i	@_FelipeAgnelli_ @opropriopontes Quem è OMS? Fodam se eles! São culpados pela demora em declarar pandemia por idem da China. Tudo armado. https://t.co/QzCipvcm4i	saude202003_n_00003_00000003.jpg
saude202003_n_00004.json	2020-03-30 22:29:01	tweet_00000123	convo_1244742869589557249	id_54117289	nine_right37	https://twitter.com/nine_right37/status/1244742869589557249	@paulouko_ Exatamente por isso a OMS hj criticou tão proposta,e tem gente que ainda apoia. Nunca foi feito essa abordagem, e nenhuma outra pandemia foi esse desastre mundial. Foram imitar a China deu nisso. Olhe a fala do diretor da OMS hj,disse exatamente o que o Bolsonaro vem falando rs https://t.co/vTb8sxUGUy	@paulouko_ Exatamente por isso a OMS hj criticou tão proposta,e tem gente que ainda apoia. Nunca foi feito essa abordagem, e nenhuma outra pandemia foi esse desastre mundial. Foram imitar a China deu nisso. Olhe a fala do diretor da OMS hj,disse exatamente o que o Bolsonaro vem falando rs https://t.co/vTb8sxUGUy	saude202003_n_00004_00000001.png
saude202003_n_00004.json	2020-03-30 21:46:40	tweet_00000124	convo_1244742869589557249	id_194632563	unknown	unknown	O Augusto Nunes se faz de burro pra passar pano kkkk “Se depois do isolamento radical porque os casos continuam aumentando?” Ow seu velho babão talvez porque as pessoas já estavam doentes antes do isolamento, porque os sintomas podem aparecer até depois de 14 dias #OsPingosNosIs	O Augusto Nunes se faz de burro pra passar pano kkkk “Se depois do isolamento radical porque os casos continuam aumentando?” Ow seu velho babão talvez porque as pessoas já estavam doentes antes do isolamento, porque os sintomas podem aparecer até depois de 14 dias #OsPingosNosIs	saude202003_n_00004_00000001.png
saude202003_n_00004.json	2020-03-30 22:28:12	tweet_00000127	convo_1244753321061167104	id_45625066	grnews	https://twitter.com/grnews/status/1244753321061167104	OMS prevê que epidemia de COVID-19 italiana deve se estabilizar em breve https://t.co/Z2Kjb6NT7b https://t.co/neFkP6v6AV	OMS prevê que epidemia de COVID-19 italiana deve se estabilizar em breve https://t.co/Z2Kjb6NT7b https://t.co/neFkP6v6AV	saude202003_n_00004_00000002.jpg
saude202003_n_00004.json	2020-03-30 22:19:12	tweet_00000131	convo_1244751055788834816	id_176238189	unknown	unknown	Meu marido está tendo que trabalhar onde eu morro só o #trem E olha só como esta neste momento vindo para Duque de Caxias #OrganizacaoMundialdaSaude #OMS #PrefeituraRIO #coronavirusbrasil #Covid_19 #trem https://t.co/shvcpZxFb8	Meu marido está tendo que trabalhar onde eu morro só o #trem E olha só como esta neste momento vindo para Duque de Caxias #OrganizacaoMundialdaSaude #OMS #PrefeituraRIO #coronavirusbrasil #Covid_19 #trem https://t.co/shvcpZxFb8	saude202003_n_00004_00000003.jpg
saude202003_n_00004.json	2020-03-30 22:18:42	tweet_00000132	convo_1244750929028677632	id_33719328	unknown	unknown	RT @portalemtempo: Covid: OMS diz que contágio está passando 'das ruas' para 'as casas' https://t.co/sc10JAJ6yQ https://t.co/PGIBN4b5nq	RT @portalemtempo: Covid: OMS diz que contágio está passando 'das ruas' para 'as casas' https://t.co/sc10JAJ6yQ https://t.co/PGIBN4b5nq	saude202003_n_00004_00000004.jpg
saude202003_n_00004.json	2020-03-30 22:17:19	tweet_00000133	convo_1244750579290845184	id_107751841	unknown	unknown	Covid: OMS diz que contágio está passando 'das ruas' para 'as casas' https://t.co/sc10JAJ6yQ https://t.co/PGIBN4b5nq	Covid: OMS diz que contágio está passando 'das ruas' para 'as casas' https://t.co/sc10JAJ6yQ https://t.co/PGIBN4b5nq	saude202003_n_00004_00000004.jpg
saude202003_n_00005.json	2020-03-30 22:00:58	tweet_00000149	convo_1244746466293436416	id_18030118	unknown	unknown	A mensagem de Dr. Samba Sow, enviado especial da @WHO, para jornalistas: "Somos médicos. Eu posso tratar alguém, mas não entendemos de comunicação. Precisamos de todos vocês” sobre a pandemia de #covid19 #coronavirus #plantaocoronavirus https://t.co/a8cqfWjLyV https://t.co/wni2zoaFCH	A mensagem de Dr. Samba Sow, enviado especial da @WHO, para jornalistas: "Somos médicos. Eu posso tratar alguém, mas não entendemos de comunicação. Precisamos de todos vocês” sobre a pandemia de #covid19 #coronavirus #plantaocoronavirus https://t.co/a8cqfWjLyV https://t.co/wni2zoaFCH	saude202003_n_00005_00000001.jpg
saude202003_n_00006.json	2020-03-30 21:41:09	tweet_00000163	convo_1244739787677892608	id_4882965802	unknown	unknown	O #coronavirus encontra a geração das doenças psicológicas, da alta conectividade, em oposição ao maior distanciamento nas relações. Segundo a OMS, em 2019, o Brasil era o país com maior número de pessoas ansiosas do mundo: 18,6 milhões de pessoas #Covid_19 #Coronavirustruth https://t.co/GMPzs2lAFP	O #coronavirus encontra a geração das doenças psicológicas, da alta conectividade, em oposição ao maior distanciamento nas relações. Segundo a OMS, em 2019, o Brasil era o país com maior número de pessoas ansiosas do mundo: 18,6 milhões de pessoas #Covid_19 #Coronavirustruth https://t.co/GMPzs2lAFP	saude202003_n_00006_00000001.jpg
saude202003_n_00006.json	2020-03-30 21:39:27	tweet_00000166	convo_1244741053095333888	id_574712593	nadiaulloa1	https://twitter.com/nadiaulloa1/status/1244741053095333888	Sanções dos #EUA levam o Irã a "catástrofe humanitária" #OMS #Salud #Pandemia #Epidemia #Iran #ForaTrump #NoMoreTrump #PazMundial #MedioOriente #MikePompeo #Washington #ElBloqueoEsReal https://t.co/sitaRulm4X https://t.co/jNNh2XX2Sd	Sanções dos #EUA levam o Irã a "catástrofe humanitária" #OMS #Salud #Pandemia #Epidemia #Iran #ForaTrump #NoMoreTrump #PazMundial #MedioOriente #MikePompeo #Washington #ElBloqueoEsReal https://t.co/sitaRulm4X https://t.co/jNNh2XX2Sd	saude202003_n_00006_00000002.jpg
saude202003_n_00006.json	2020-03-30 21:25:33	tweet_00000175	convo_1244737555444248587	id_372041484	MARCIACOSTADG	https://twitter.com/MARCIACOSTADG/status/1244737555444248587	#Coronavírus 30/03/2020 📣 #Brasil tem 4.579 casos confirmados e 159 mortes 📣 #Mundo tem mais de 638 mil casos confirmados e 30 mil mortes, de acordo com a Organização Mundial da Saúde #OMS #Covid19 #Pandemia #LaveAsMãos #FiqueEmCasa #RestezChezVous #Quarentena #Quarantaine https://t.co/IWUhM2clbx	#Coronavírus 30/03/2020 {{Emoji:_Cheering_Megaphone}} #Brasil tem 4.579 casos confirmados e 159 mortes {{Emoji:_Cheering_Megaphone}} #Mundo tem mais de 638 mil casos confirmados e 30 mil mortes, de acordo com a Organização Mundial da Saúde #OMS #Covid19 #Pandemia #LaveAsMãos #FiqueEmCasa #RestezChezVous #Quarentena #Quarantaine https://t.co/IWUhM2clbx	saude202003_n_00006_00000003.jpg
saude202003_n_00008.json	2020-03-30 21:01:46	tweet_00000188	convo_1244731569358716928	id_2245413761	coroneldiegom	https://twitter.com/coroneldiegom/status/1244731569358716928	Liberação da Cloroquina pela Anvisa para tratamento do COVID-19. Agora já temos um tratamento oficialmente autorizado pela ANVISA para as Vítimas da Pandemia do CoronaVírus. Graças a Deus, milhares de Vidas serão salvas no Brasil e no mundo com esse remédio brasileiro.👏🙏🙌🇧🇷 https://t.co/f7nAB9bsCW	Liberação da Cloroquina pela Anvisa para tratamento do COVID-19. Agora já temos um tratamento oficialmente autorizado pela ANVISA para as Vítimas da Pandemia do CoronaVírus. Graças a Deus, milhares de Vidas serão salvas no Brasil e no mundo com esse remédio brasileiro. {{Emoji:_Clapping_Hands_Sign}} {{Emoji:_Person_With_Folded_Hands}} {{Emoji:_Person_Raising_Both_Hands_In_Celebration}} {{Emoji:_Flag_For_Brazil}} https://t.co/f7nAB9bsCW	saude202003_n_00008_00000001.jpg
saude202003_n_00008.json	2020-03-30 20:55:59	tweet_00000194	convo_1244730114233053184	id_73249088	ClinicaVet	https://twitter.com/ClinicaVet/status/1244730114233053184	Recomendações do CFMV para o atendimento veterinário durante a crise do coronavírus. A OMS diz que, até o momento, não há evidência significativa de que animais de estimação possam ficar doentes ou transmitir o novo coronavírus que causa a Covid-19. https://t.co/VOVIPYDjMa https://t.co/0TenD6iut3	Recomendações do CFMV para o atendimento veterinário durante a crise do coronavírus. A OMS diz que, até o momento, não há evidência significativa de que animais de estimação possam ficar doentes ou transmitir o novo coronavírus que causa a Covid-19. https://t.co/VOVIPYDjMa https://t.co/0TenD6iut3	saude202003_n_00008_00000003.png
saude202003_n_00008.json	2020-03-30 20:52:51	tweet_00000206	convo_1244729323401199617	id_574712593	nadiaulloa1	https://twitter.com/nadiaulloa1/status/1244729323401199617	#OMS: O #Coronavírus não é transmitido pelo ar #OMS #SaludMundial #Epidemia #Pandemia https://t.co/eX3zHkjY9E https://t.co/yaXqWhKIBM	#OMS: O #Coronavírus não é transmitido pelo ar #OMS #SaludMundial #Epidemia #Pandemia https://t.co/eX3zHkjY9E https://t.co/yaXqWhKIBM	saude202003_n_00008_00000004.png
saude202003_n_00009.json	2020-03-30 20:45:34	tweet_00000212	convo_1244727491857649668	id_1014598606714736641	unknown	unknown	Recentemente foi divulgada a possível ação benéfica da Cloroquina e Hidroxicloroquina pro tratamento da COVID-19. Apesar de promissores, os estudos realizados até então não são suficientes para comprovar a eficácia dessas substâncias. Saiba mais em: https://t.co/8raerxDcEG https://t.co/yH7WtWI0sw	Recentemente foi divulgada a possível ação benéfica da Cloroquina e Hidroxicloroquina pro tratamento da COVID-19. Apesar de promissores, os estudos realizados até então não são suficientes para comprovar a eficácia dessas substâncias. Saiba mais em: https://t.co/8raerxDcEG https://t.co/yH7WtWI0sw	saude202003_n_00009_00000001.jpg
saude202003_n_00012.json	2020-03-30 20:08:26	tweet_00000247	convo_1244704621345546243	id_1211990096062238720	LuFF1209	https://twitter.com/LuFF1209/status/1244704621345546243	@veramagalhaes A quarentena não está adiantando nada! O Covid-19 já está dentro de casa... Vamos voltar a trabalhar! https://t.co/2Vrw4Ld9mK https://t.co/HVBwhaTtQr	@veramagalhaes A quarentena não está adiantando nada! O Covid-19 já está dentro de casa... Vamos voltar a trabalhar! https://t.co/2Vrw4Ld9mK https://t.co/HVBwhaTtQr	saude202003_n_00012_00000001.jpg
saude202003_n_00012.json	2020-03-30 19:14:41	tweet_00000248	convo_1244704621345546243	id_19667016	veramagalhaes	https://twitter.com/veramagalhaes/status/1244704621345546243	Em live com pres. da OAB, Toffoli diz: "Não dá para tomar decisões em cima do ‘eu acho’, ‘eu penso’, no que ‘eu gostaria que fosse’. Nós temos de analisar e tomar as decisões diante daquilo que é a realidade, senão a realidade se volta contra nós". Recado? https://t.co/69OUf6VBOK	Em live com pres. da OAB, Toffoli diz: "Não dá para tomar decisões em cima do ‘eu acho’, ‘eu penso’, no que ‘eu gostaria que fosse’. Nós temos de analisar e tomar as decisões diante daquilo que é a realidade, senão a realidade se volta contra nós". Recado? https://t.co/69OUf6VBOK	saude202003_n_00012_00000001.jpg
saude202003_n_00014.json	2020-03-30 19:39:46	tweet_00000280	convo_1244701259409641473	id_1058062231294873602	unknown	unknown	@wilsonwitzel OMS foi cúmplice da China na tarefa de acobertar o regime, produzindo a pandemia. Observem a data! #WitzelDitador https://t.co/GyRz2kJpar	@wilsonwitzel OMS foi cúmplice da China na tarefa de acobertar o regime, produzindo a pandemia. Observem a data! #WitzelDitador https://t.co/GyRz2kJpar	saude202003_n_00014_00000001.jpg
saude202003_n_00050.json	2020-03-30 12:17:30	tweet_00000281	convo_1244599630958034950	id_2180537742	unknown	unknown	Os reflexos do novo coronavírus (Covid-19) declarada pela OMS (Organização Mundial da Saúde) bateu às portas dos escritórios de advocacia. Principalmente, por causa de dúvidas com relação às normas sobre cancelamento das viagens. https://t.co/BJnl3XX9QO https://t.co/XatzpvVTIi	Os reflexos do novo coronavírus (Covid-19) declarada pela OMS (Organização Mundial da Saúde) bateu às portas dos escritórios de advocacia. Principalmente, por causa de dúvidas com relação às normas sobre cancelamento das viagens. https://t.co/BJnl3XX9QO https://t.co/XatzpvVTIi	saude202003_n_00050_00000001.jpg
saude202003_n_00017.json	2020-03-30 19:16:37	tweet_00000288	convo_1244705106571952130	id_60447637	unknown	unknown	Seguindo orientações da Organização Mundial da Saúde (OMS) e em conformidade com determinações dos órgãos competentes por conta da pandemia da COVID-19, o Nova Iguaçu informa que manterá suas atividades paralisadas até o dia 30 de abril de 2020. https://t.co/SwERSfykea	Seguindo orientações da Organização Mundial da Saúde (OMS) e em conformidade com determinações dos órgãos competentes por conta da pandemia da COVID-19, o Nova Iguaçu informa que manterá suas atividades paralisadas até o dia 30 de abril de 2020. https://t.co/SwERSfykea	saude202003_n_00017_00000001.jpg
saude202003_n_00018.json	2020-03-30 19:12:48	tweet_00000299	convo_1244704145967325186	id_574712593	nadiaulloa1	https://twitter.com/nadiaulloa1/status/1244704145967325186	#Trump: "Se os #EUA conseguirem conter o número de mortes da #Covid-19 em 200.000, será um trabalho muito bom" #Salud #Epidemia #Pandemia #OMS #DonaldTrump #UniversidadeJohnsHopkins https://t.co/VXiir8jo4U https://t.co/FaNpWXLcch	#Trump: "Se os #EUA conseguirem conter o número de mortes da #Covid-19 em 200.000, será um trabalho muito bom" #Salud #Epidemia #Pandemia #OMS #DonaldTrump #UniversidadeJohnsHopkins https://t.co/VXiir8jo4U https://t.co/FaNpWXLcch	saude202003_n_00018_00000001.jpg
saude202003_n_00021.json	2020-03-30 18:50:24	tweet_00000302	convo_1244698508961210380	id_701171636	PrefMaceio	https://twitter.com/PrefMaceio/status/1244698508961210380	O prefeito @RuiPalmeira anunciou hoje (30) a prorrogação das medidas para prevenção contra o novo Coronavírus (Covid-19) por mais oito dias. 📝 As determinações seguem as orientações da Organização Mundial de Saúde (OMS), Ministério da Saúde e do Governo de Alagoas. 🌐 https://t.co/hX9JmXbHvL	O prefeito @RuiPalmeira anunciou hoje (30) a prorrogação das medidas para prevenção contra o novo Coronavírus (Covid-19) por mais oito dias. {{Emoji:_Memo}} As determinações seguem as orientações da Organização Mundial de Saúde (OMS), Ministério da Saúde e do Governo de Alagoas. {{Emoji:_Globe_With_Meridians}} https://t.co/hX9JmXbHvL	saude202003_n_00021_00000001.jpg
saude202003_n_00025.json	2020-03-30 18:31:28	tweet_00000315	convo_1244693743598436354	id_403725861	negociacoes	https://twitter.com/negociacoes/status/1244693743598436354	Eric Topol @EricTopol está catalogando capítulos importantes de como o CDC, HHS e o presidente erraram no manejo da pandemia do COVID-19. Desgoverno e falta de preparo entrarão para a história. https://t.co/g1wMTmkKJd	Eric Topol @EricTopol está catalogando capítulos importantes de como o CDC, HHS e o presidente erraram no manejo da pandemia do COVID-19. Desgoverno e falta de preparo entrarão para a história. https://t.co/g1wMTmkKJd	saude202003_n_00025_00000001.jpg
saude202003_n_00025.json	2020-03-30 18:26:25	tweet_00000327	convo_1244692471893897217	id_1011297899463041028	PSL_Nacional	https://twitter.com/PSL_Nacional/status/1244692471893897217	A OMS e o Min. da Saúde estão atuando para combater a pandemia, mas precisamos fazer a nossa parte e seguir as recomendações de quarentena para preservar a nossa saúde e dos nossos profissionais da área e para eles não correrem risco desnecessário. #PSL #Covid19 #Coronavirus https://t.co/FEHGrQVJ2s	A OMS e o Min. da Saúde estão atuando para combater a pandemia, mas precisamos fazer a nossa parte e seguir as recomendações de quarentena para preservar a nossa saúde e dos nossos profissionais da área e para eles não correrem risco desnecessário. #PSL #Covid19 #Coronavirus https://t.co/FEHGrQVJ2s	saude202003_n_00025_00000002.jpg
saude202003_n_00025.json	2020-03-30 18:23:41	tweet_00000328	convo_1244688427280404481	id_1142265589869797376	PauloSerafimBR	https://twitter.com/PauloSerafimBR/status/1244688427280404481	@GovSC @cbmscoficial @saudepublicasc Parem de mentir pro povo de SC, pois o Covid-19 não sobrevive a temperaturas acima de 20⁰c. A Anvisa já autorizou o uso de hidroxicloroquina para o tratamento. Precisamos que as forças armadas retirem estes governadores que estão conspirando contra a pátria já @jairbolsonaro https://t.co/o8yGeb0NSw	@GovSC @cbmscoficial @saudepublicasc Parem de mentir pro povo de SC, pois o Covid-19 não sobrevive a temperaturas acima de 20⁰c. A Anvisa já autorizou o uso de hidroxicloroquina para o tratamento. Precisamos que as forças armadas retirem estes governadores que estão conspirando contra a pátria já @jairbolsonaro https://t.co/o8yGeb0NSw	saude202003_n_00025_00000003.jpg
saude202003_n_00025.json	2020-03-30 18:10:20	tweet_00000329	convo_1244688427280404481	id_250689767	GovSC	https://twitter.com/GovSC/status/1244688427280404481	Um grupo de 20 alunos soldados do @cbmscoficial foi acionado para a realização da logística de materiais hospitalares, para o tratamento do novo coronavírus. A ação foi realizada neste domingo, 29. 🚒👨‍🚒Confira: @saudepublicasc #Coronavírus #SantaCatarina https://t.co/18t5GVCCkw	Um grupo de 20 alunos soldados do @cbmscoficial foi acionado para a realização da logística de materiais hospitalares, para o tratamento do novo coronavírus. A ação foi realizada neste domingo, 29. {{Emoji:_Fire_Engine}} {{Emoji:_Man_Firefighter}}Confira: @saudepublicasc #Coronavírus #SantaCatarina https://t.co/18t5GVCCkw	saude202003_n_00025_00000004.jpg
